subclass,zoning,frontage,area,street,alley,shape,contour,utilities,config,slope,neighborhood,cond1,cond2,type,style,qual,cond,built,remo,roof_s,roof_m,ext1,ext2,veneer_t,veneer_a,ext_q,ext_c,foundation,bsmt_q,bsmt_c,bsmt_e,bsmt_t1,bsmt_sf1,bsmt_t2,bsmt_sft,heat,heat_qc,cent_air,electrical,1f_sf,2f_sf,grla_sf,bsmt_fullb,full_b,half_b,bed_abvgr,kit_qual,tot_room_abv,functional,fireplaces,garage_t,garage_fin,garage_cars,garage_a,garage_q,garage_c,paved_dr,wood_dk_sf,open_porch_sf,enclosed_porch,screen porch,pool_sq,month,sale_t,saleprice
20,RL,0.0,11000,Pave,0,IR2,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1976,2003,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,LwQ,1090.0,Unf,1090.0,GasA,TA,Y,SBrkr,1178,0,1178,1.0,1,1,3,TA,6,Typ,0,Attchd,Unf,2.0,502.0,TA,TA,Y,0,44,0,88,0,6,WD ,135000
70,RL,54.0,9399,Pave,0,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,8,1919,1950,Gable,CompShg,MetalSd,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,818.0,GasA,TA,Y,SBrkr,818,818,1636,0.0,1,1,4,Gd,7,Typ,1,Detchd,Unf,1.0,288.0,Fa,TA,N,0,0,212,0,0,9,WD ,167000
20,RM,60.0,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,576.0,GasA,Ex,Y,SBrkr,864,0,864,0.0,1,0,2,TA,5,Typ,0,Detchd,RFn,1.0,528.0,TA,TA,Y,0,0,0,115,0,8,COD,105000
20,RL,78.0,10264,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Av,ALQ,1162.0,Unf,1588.0,GasA,Ex,Y,SBrkr,1588,0,1588,0.0,2,0,3,Gd,6,Typ,0,Attchd,RFn,2.0,472.0,TA,TA,Y,158,29,0,0,0,8,WD ,214000
60,RL,0.0,13215,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,112.0,Gd,TA,PConc,Gd,TA,No,GLQ,994.0,Unf,1420.0,GasA,Ex,Y,SBrkr,1426,488,1914,1.0,2,1,3,Gd,9,Typ,1,BuiltIn,RFn,3.0,746.0,TA,TA,Y,168,127,0,0,0,2,WD ,279000
80,RL,81.0,10530,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1975,2000,Gable,CompShg,Plywood,Plywood,BrkFace,248.0,TA,TA,CBlock,TA,Fa,No,ALQ,548.0,Unf,675.0,GasA,TA,Y,SBrkr,1109,766,1875,0.0,3,0,3,Gd,8,Typ,1,Attchd,RFn,2.0,485.0,TA,TA,Y,48,28,0,0,0,6,WD ,184500
50,RM,50.0,6000,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,331.0,Unf,649.0,GasA,Ex,Y,SBrkr,679,504,1183,0.0,1,1,2,TA,6,Typ,0,Detchd,Unf,1.0,308.0,TA,TA,Y,0,176,0,0,0,6,WD ,120000
60,RL,70.0,7703,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,52.0,Rec,816.0,GasA,Ex,Y,SBrkr,833,897,1730,0.0,2,1,3,Gd,6,Typ,0,Attchd,RFn,2.0,528.0,TA,TA,Y,0,91,0,168,0,11,WD ,171500
160,FV,35.0,4251,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,625.0,GasA,Ex,Y,SBrkr,625,625,1250,0.0,2,1,2,Gd,5,Typ,0,Detchd,RFn,2.0,528.0,TA,TA,Y,0,54,0,0,0,6,New,164700
60,RL,88.0,12128,Pave,0,IR1,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,4,1989,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,Gd,TA,CBlock,Gd,TA,No,ALQ,549.0,Unf,868.0,GasA,Ex,Y,SBrkr,1313,1246,2559,0.0,2,1,4,Ex,9,Typ,1,Attchd,RFn,2.0,506.0,TA,TA,Y,0,245,0,168,0,11,WD ,209000
120,RM,0.0,3072,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,Gd,TA,PConc,Gd,TA,No,GLQ,1059.0,Unf,1365.0,GasA,Ex,Y,SBrkr,1548,0,1548,1.0,2,0,2,Gd,7,Typ,1,Attchd,Fin,2.0,388.0,TA,TA,Y,143,20,0,0,0,9,WD ,225000
60,RL,0.0,14364,Pave,0,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,2Story,7,5,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,128.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1065.0,Unf,1157.0,GasA,Ex,Y,SBrkr,1180,882,2062,1.0,2,1,3,TA,7,Typ,1,Attchd,Fin,2.0,454.0,TA,TA,Y,60,55,0,154,0,4,WD ,277000
20,RL,70.0,8680,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,894.0,GasA,TA,Y,SBrkr,894,0,894,0.0,1,0,3,TA,5,Typ,0,Detchd,Unf,1.0,312.0,TA,TA,Y,0,0,0,0,0,1,WD ,117600
50,RL,80.0,9600,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,8,1950,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,120.0,Unf,856.0,GasA,Ex,Y,SBrkr,1112,556,1668,0.0,1,1,3,TA,6,Min2,0,Attchd,Unf,1.0,271.0,TA,TA,Y,0,0,0,0,0,9,WD ,140000
20,RL,91.0,11778,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,402.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1153.0,Unf,1751.0,GasA,Ex,Y,SBrkr,1766,0,1766,1.0,2,1,3,Ex,8,Typ,2,Attchd,Fin,3.0,874.0,TA,TA,Y,216,36,0,0,0,12,New,395039
20,RL,91.0,11024,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,118.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,1400.0,GasA,Ex,Y,SBrkr,1400,0,1400,0.0,2,0,3,Gd,6,Typ,0,Attchd,RFn,2.0,612.0,TA,TA,Y,144,55,0,0,0,10,New,186800
60,RL,0.0,8970,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,6,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,388.0,Unf,744.0,GasA,TA,Y,SBrkr,825,1315,2140,0.0,2,1,4,TA,7,Typ,1,Attchd,Fin,2.0,549.0,TA,TA,Y,0,40,264,0,0,6,WD ,177500
30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1927,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,656.0,GasA,TA,Y,SBrkr,968,0,968,0.0,2,0,4,TA,5,Typ,0,Detchd,Unf,1.0,216.0,Fa,Fa,Y,0,0,0,0,0,8,WD ,64500
120,FV,25.0,4835,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1298.0,Unf,1488.0,GasA,Ex,Y,SBrkr,1488,0,1488,1.0,2,0,2,Gd,6,Typ,1,Attchd,Fin,2.0,506.0,TA,TA,Y,168,50,0,0,0,3,WD ,260000
20,RL,53.0,3710,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,1266.0,GasA,Ex,Y,SBrkr,1266,0,1266,0.0,2,0,2,Gd,6,Typ,1,Attchd,Fin,2.0,388.0,TA,TA,Y,100,16,0,0,0,8,New,185485
30,RM,51.0,6120,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1931,1993,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,209.0,Unf,715.0,GasA,TA,Y,FuseA,875,0,875,1.0,1,0,2,TA,5,Typ,0,Detchd,Unf,1.0,180.0,Fa,TA,Y,48,0,0,0,0,11,WD ,105000
80,RL,80.0,9600,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,360.0,Gd,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,528.0,GasA,Ex,Y,SBrkr,1094,761,1855,0.0,2,1,3,TA,7,Typ,1,Attchd,RFn,2.0,512.0,TA,TA,Y,113,100,0,0,0,8,WD ,187000
20,RL,91.0,14145,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,213.0,Unf,1208.0,GasA,Ex,Y,SBrkr,1621,0,1621,1.0,2,0,3,Gd,8,Typ,0,Attchd,RFn,2.0,440.0,TA,TA,Y,108,45,0,0,0,5,WD ,202500
20,RL,70.0,9926,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1178.0,Unf,1614.0,GasA,Ex,Y,SBrkr,1614,0,1614,1.0,2,0,3,Gd,7,Typ,0,Attchd,RFn,3.0,878.0,TA,TA,Y,100,38,0,0,0,5,WD ,245700
160,RL,50.0,8012,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,630.0,GasA,Ex,Y,SBrkr,630,636,1266,0.0,1,1,2,TA,5,Typ,2,Attchd,RFn,1.0,283.0,TA,TA,Y,340,0,0,0,0,7,WD ,128000
60,RL,80.0,10240,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,1030.0,GasA,Gd,Y,SBrkr,1038,1060,2098,0.0,2,1,3,Ex,8,Typ,1,Attchd,RFn,3.0,878.0,TA,TA,Y,192,52,0,0,0,3,WD ,275500
60,RL,0.0,10762,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,344.0,Gd,TA,PConc,Gd,TA,No,GLQ,694.0,Unf,978.0,GasA,Ex,Y,SBrkr,1005,978,1983,0.0,2,1,3,Gd,9,Typ,1,Attchd,Fin,2.0,490.0,TA,TA,Y,0,0,0,0,0,5,WD ,225000
80,RL,80.0,8000,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1959,1959,Gable,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,433.0,Rec,528.0,GasA,TA,Y,SBrkr,1183,0,1183,1.0,1,0,3,TA,6,Typ,0,Attchd,RFn,1.0,288.0,TA,TA,Y,0,0,0,0,0,7,WD ,138000
160,RM,21.0,1680,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,381.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,525.0,GasA,TA,Y,SBrkr,525,567,1092,0.0,1,1,3,TA,6,Typ,0,Detchd,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,3,WD ,88000
60,RL,105.0,13693,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,772.0,Ex,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,2153.0,GasA,Ex,Y,SBrkr,2069,574,2643,0.0,2,1,3,Ex,9,Typ,1,BuiltIn,Fin,3.0,694.0,TA,TA,Y,414,84,0,0,0,3,WD ,380000
20,FV,85.0,10625,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,1660.0,GasA,Ex,Y,SBrkr,1660,0,1660,0.0,2,0,3,Gd,7,Typ,1,Attchd,Fin,3.0,660.0,TA,TA,Y,133,120,0,0,0,6,WD ,256000
20,RL,60.0,7200,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,234.0,Rec,900.0,GasA,TA,Y,SBrkr,900,0,900,0.0,1,0,3,Gd,5,Typ,0,Detchd,Unf,2.0,576.0,TA,TA,Y,222,32,0,0,0,5,WD ,134800
160,RM,24.0,1612,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,561.0,GasA,TA,Y,SBrkr,561,668,1229,0.0,1,1,2,TA,5,Typ,1,Attchd,Fin,2.0,462.0,TA,TA,Y,154,0,0,0,0,7,WD ,121000
60,FV,84.0,10207,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,874.0,GasA,Ex,Y,SBrkr,874,887,1761,0.0,3,0,3,Gd,7,Typ,0,Attchd,Fin,2.0,578.0,TA,TA,Y,144,105,0,0,0,8,New,227875
20,RL,64.0,10475,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,1694.0,GasA,Ex,Y,SBrkr,1694,0,1694,0.0,2,0,3,Gd,7,Typ,0,Attchd,RFn,3.0,776.0,TA,TA,Y,160,33,0,0,0,2,WD ,245350
30,RL,85.0,10625,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,108.0,Unf,458.0,GasA,Fa,N,SBrkr,835,0,835,0.0,1,0,2,TA,5,Typ,0,Basment,Unf,1.0,366.0,Fa,TA,Y,0,0,77,0,0,5,COD,83000
60,RL,0.0,53107,Pave,0,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,985.0,Unf,1580.0,GasA,Ex,Y,SBrkr,1079,874,1953,1.0,2,1,3,Gd,9,Typ,2,Attchd,Fin,2.0,501.0,TA,TA,Y,216,231,0,0,0,6,WD ,240000
45,RM,40.0,5680,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1901,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,592.0,GasA,TA,N,FuseA,933,240,1173,0.0,2,0,3,TA,7,Typ,0,Detchd,Unf,1.0,240.0,TA,Fa,Y,0,25,77,0,0,9,WD ,113000
20,RL,66.0,12400,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,TA,TA,CBlock,TA,Fa,No,Rec,585.0,Unf,1215.0,GasA,TA,Y,FuseA,1215,0,1215,0.0,1,0,3,TA,6,Typ,0,Attchd,Unf,1.0,297.0,TA,TA,Y,0,0,0,234,0,6,WD ,155000
20,RL,65.0,6768,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,832.0,Unf,912.0,GasA,Gd,Y,SBrkr,912,0,912,1.0,1,0,3,Gd,5,Typ,0,Detchd,Unf,1.0,288.0,TA,TA,Y,168,0,0,0,0,5,WD ,142000
45,RM,50.0,6000,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,TA,TA,No,Unf,0.0,Unf,884.0,GasA,Gd,Y,SBrkr,904,0,904,0.0,1,0,2,TA,4,Typ,0,Detchd,Unf,1.0,180.0,TA,TA,Y,0,0,105,0,0,1,WD ,119000
50,RL,75.0,12508,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,660.0,Unf,983.0,GasA,Ex,Y,SBrkr,983,767,1750,1.0,2,0,4,TA,7,Mod,0,Attchd,Unf,1.0,423.0,TA,TA,Y,245,0,156,0,0,7,WD ,160000
60,RL,62.0,7415,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,759.0,Unf,839.0,GasA,Ex,Y,SBrkr,864,729,1593,1.0,2,1,3,TA,8,Typ,1,Attchd,Fin,2.0,398.0,TA,TA,Y,100,75,0,0,0,4,WD ,193000
60,RL,88.0,11762,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,309.0,Gd,TA,PConc,Ex,TA,No,GLQ,335.0,Unf,1105.0,GasA,Ex,Y,SBrkr,1105,1097,2202,1.0,2,1,4,Gd,9,Typ,1,Attchd,RFn,2.0,517.0,TA,TA,Y,0,65,0,144,0,9,WD ,263000
20,RL,65.0,8767,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,1310.0,GasA,Ex,Y,SBrkr,1310,0,1310,0.0,2,0,3,Gd,6,Typ,1,Attchd,Fin,2.0,400.0,TA,TA,Y,0,0,0,0,0,7,New,164990
20,RL,60.0,8190,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,732.0,Unf,948.0,GasA,Ex,Y,SBrkr,948,0,948,1.0,1,0,3,TA,5,Typ,1,Detchd,Unf,1.0,280.0,TA,TA,Y,0,36,0,0,0,10,WD ,119000
20,FV,75.0,7500,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,238.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,1372.0,GasA,Ex,Y,SBrkr,1448,0,1448,0.0,2,0,2,Gd,6,Typ,1,Attchd,RFn,2.0,692.0,TA,TA,Y,0,140,0,0,0,6,WD ,238500
20,RL,62.0,70761,Pave,0,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1975,1975,Gable,WdShngl,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,655.0,Unf,1533.0,GasA,TA,Y,SBrkr,1533,0,1533,1.0,2,0,2,Gd,5,Typ,2,Attchd,Unf,2.0,576.0,TA,TA,Y,200,54,0,0,0,12,WD ,280000
120,FV,32.0,3784,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,No,GLQ,60.0,Unf,1511.0,GasA,Ex,Y,SBrkr,1565,0,1565,1.0,2,0,2,Gd,5,Typ,0,Attchd,Fin,2.0,476.0,TA,TA,Y,0,120,0,0,0,2,New,193800
120,RM,44.0,4224,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,7,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,840.0,Unf,1040.0,GasA,TA,Y,SBrkr,1060,0,1060,1.0,1,0,3,TA,6,Typ,1,Attchd,Unf,2.0,572.0,TA,TA,Y,100,110,0,0,0,6,WD ,129900
20,RL,57.0,9245,Pave,0,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,686.0,Unf,990.0,GasA,Ex,Y,SBrkr,990,0,990,0.0,1,0,3,TA,5,Typ,0,Detchd,Unf,2.0,672.0,TA,TA,Y,0,0,0,0,0,2,WD ,145000
20,RL,0.0,14781,Pave,0,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,1753.0,GasA,Ex,Y,SBrkr,1787,0,1787,0.0,2,0,3,Gd,7,Typ,1,Attchd,RFn,3.0,748.0,TA,TA,Y,198,150,0,0,0,8,WD ,275000
20,RL,62.0,7440,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,173.0,Unf,1089.0,GasW,TA,Y,SBrkr,1089,0,1089,1.0,1,0,3,TA,5,Typ,1,Detchd,RFn,1.0,252.0,TA,TA,P,328,0,0,0,0,9,WD ,125000
30,RM,62.0,7404,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,861.0,GasA,TA,Y,SBrkr,861,0,861,0.0,1,0,2,TA,5,Typ,0,Detchd,Unf,2.0,288.0,TA,TA,N,0,0,128,0,0,11,Oth,80000
30,RL,67.0,4853,Pave,0,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Artery,Norm,1Fam,1Story,5,6,1924,1999,Gable,CompShg,MetalSd,VinylSd,BrkFace,203.0,TA,TA,BrkTil,TA,TA,Mn,Rec,133.0,Unf,1107.0,GasA,Fa,N,FuseA,1296,0,1296,0.0,2,0,2,Fa,5,Typ,1,Detchd,Unf,1.0,260.0,TA,TA,Y,0,0,36,0,0,5,WD ,104000
20,RL,59.0,10593,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,Gd,TA,PConc,Gd,TA,No,GLQ,919.0,Unf,1720.0,GasA,Ex,Y,SBrkr,1720,0,1720,1.0,2,0,3,Gd,7,Typ,1,Attchd,Fin,2.0,527.0,TA,TA,Y,240,56,154,0,0,3,WD ,260400
60,RL,78.0,12090,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1981,2003,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,Gd,TA,CBlock,Gd,TA,No,ALQ,321.0,Unf,725.0,GasA,Ex,Y,SBrkr,725,754,1479,0.0,2,1,3,Gd,6,Typ,1,Attchd,RFn,2.0,484.0,TA,TA,Y,167,72,0,0,0,3,WD ,176000
20,RL,0.0,11677,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,442.0,TA,TA,CBlock,TA,TA,Av,Rec,249.0,BLQ,1040.0,GasA,TA,Y,SBrkr,1040,0,1040,1.0,1,0,3,TA,6,Typ,0,Attchd,RFn,1.0,264.0,TA,TA,Y,0,90,0,0,0,2,WD ,123000
60,RL,0.0,11000,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,295.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,1519.0,GasA,Ex,Y,SBrkr,1533,639,2172,0.0,2,1,4,Ex,8,Typ,1,BuiltIn,RFn,3.0,687.0,TA,TA,Y,162,153,0,0,0,6,WD ,291000
